class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Chann,0.8126720190048218,0.6470983624458313,5.004318381907069e-07,0.0,0.75078946352005,0.6179010272026062,-0.02803122065961361,0.0,0.6940708160400391,0.5675058364868164,-0.04590866342186928,0.0,0.6482160091400146,0.5247103571891785,-0.06178494170308113,0.0,0.6062146425247192,0.5028254389762878,-0.07799481600522995,0.0,0.7318242788314819,0.42891502380371094,-0.0301707424223423,0.0,0.7043015956878662,0.3352116346359253,-0.052141617983579636,0.0,0.6887686848640442,0.276394784450531,-0.06993351876735687,0.0,0.6771749258041382,0.2252354919910431,-0.0832032635807991,0.0,0.773673951625824,0.41143640875816345,-0.03351869434118271,0.0,0.7675002217292786,0.30415189266204834,-0.050893060863018036,0.0,0.7643064260482788,0.2369859367609024,-0.06528354436159134,0.0,0.7610934972763062,0.18159669637680054,-0.07642503082752228,0.0,0.8147339820861816,0.4177848696708679,-0.04076879844069481,0.0,0.8173225522041321,0.32179808616638184,-0.05973485857248306,0.0,0.8164621591567993,0.2642710506916046,-0.07202436029911041,0.0,0.8139264583587646,0.2158759981393814,-0.08087100088596344,0.0,0.8542513251304626,0.44100141525268555,-0.05070270970463753,0.0,0.8738316297531128,0.3698832392692566,-0.06735873967409134,0.0,0.8847664594650269,0.32356464862823486,-0.073725126683712,0.0,0.8928232192993164,0.2809543013572693,-0.07810484617948532,0.0
Chann,0.8322948217391968,0.6462923288345337,4.950238690071274e-07,0.0,0.7700042724609375,0.618476927280426,-0.029591374099254608,0.0,0.7139351963996887,0.5678626298904419,-0.04845016822218895,0.0,0.6703898906707764,0.5226779580116272,-0.06510189920663834,0.0,0.629555881023407,0.497954398393631,-0.08214539289474487,0.0,0.7527998089790344,0.4277645945549011,-0.03384244069457054,0.0,0.7239470481872559,0.33197569847106934,-0.05811066925525665,0.0,0.707489013671875,0.27022066712379456,-0.07722055166959763,0.0,0.6947789192199707,0.21620815992355347,-0.09112507104873657,0.0,0.7950699925422668,0.4101226329803467,-0.03667763993144035,0.0,0.7891790866851807,0.3010769188404083,-0.055487748235464096,0.0,0.787182629108429,0.2333286553621292,-0.07052446901798248,0.0,0.7852193713188171,0.1770121157169342,-0.08184278011322021,0.0,0.8357462882995605,0.41656064987182617,-0.043309442698955536,0.0,0.8391629457473755,0.3203444480895996,-0.0624849796295166,0.0,0.8397461175918579,0.26028215885162354,-0.0744512602686882,0.0,0.8386196494102478,0.20922936499118805,-0.08311139047145844,0.0,0.8740278482437134,0.44040030241012573,-0.05282911658287048,0.0,0.8926693201065063,0.3694746494293213,-0.0693548247218132,0.0,0.9044339060783386,0.3223702311515808,-0.07530909776687622,0.0,0.9135322570800781,0.27909812331199646,-0.07928258180618286,0.0
Chann,0.8301180601119995,0.6415947079658508,5.27468273503473e-07,0.0,0.768477737903595,0.6154415011405945,-0.03474551439285278,0.0,0.7120917439460754,0.5659878253936768,-0.05403316766023636,0.0,0.6652132868766785,0.5234323740005493,-0.06992124021053314,0.0,0.6232444643974304,0.4979545474052429,-0.08557355403900146,0.0,0.7499436140060425,0.42312729358673096,-0.03186844661831856,0.0,0.7203243970870972,0.3316933512687683,-0.0534471720457077,0.0,0.7033571004867554,0.27294743061065674,-0.07137247174978256,0.0,0.6915233135223389,0.22155366837978363,-0.08496516942977905,0.0,0.7926339507102966,0.40331026911735535,-0.031483352184295654,0.0,0.7844215035438538,0.2981276214122772,-0.04833883047103882,0.0,0.781024694442749,0.2320753037929535,-0.06267764419317245,0.0,0.7786576747894287,0.1767311692237854,-0.07405262440443039,0.0,0.8334030508995056,0.40901172161102295,-0.03588884323835373,0.0,0.836081326007843,0.3156118392944336,-0.0552293099462986,0.0,0.8346998691558838,0.257684588432312,-0.06827304512262344,0.0,0.8318657875061035,0.20661211013793945,-0.07783083617687225,0.0,0.872032105922699,0.43216973543167114,-0.043587859719991684,0.0,0.8914358615875244,0.3626563251018524,-0.06091040372848511,0.0,0.9018955230712891,0.3185751438140869,-0.068174809217453,0.0,0.9091945886611938,0.2760778069496155,-0.0734042227268219,0.0
Chann,0.8348032236099243,0.6421853303909302,5.205224056226143e-07,0.0,0.7731087803840637,0.6135798692703247,-0.031069345772266388,0.0,0.7153265476226807,0.5624364614486694,-0.04892244562506676,0.0,0.6691022515296936,0.519004225730896,-0.06400861591100693,0.0,0.6274315118789673,0.49869826436042786,-0.07918639481067657,0.0,0.7513439655303955,0.4229031801223755,-0.03070221096277237,0.0,0.7211287021636963,0.3299473822116852,-0.052183058112859726,0.0,0.7033258676528931,0.27060768008232117,-0.0697547197341919,0.0,0.6901585459709167,0.21960459649562836,-0.08301523327827454,0.0,0.793790876865387,0.4040921628475189,-0.03245594725012779,0.0,0.7870723009109497,0.2969249486923218,-0.0498773455619812,0.0,0.7842232584953308,0.22939461469650269,-0.06464407593011856,0.0,0.7814042568206787,0.17340341210365295,-0.07601488381624222,0.0,0.834377646446228,0.40972015261650085,-0.03852153196930885,0.0,0.8377300500869751,0.3139842748641968,-0.0586046501994133,0.0,0.8372164368629456,0.25417670607566833,-0.07253092527389526,0.0,0.8346080183982849,0.20305369794368744,-0.08238641917705536,0.0,0.8732060790061951,0.4324905574321747,-0.04739818349480629,0.0,0.8932780623435974,0.3611994981765747,-0.06526163220405579,0.0,0.9044680595397949,0.3159131109714508,-0.07271414250135422,0.0,0.9119430780410767,0.274197518825531,-0.07789675146341324,0.0
Chann,0.8343931436538696,0.6417387127876282,5.221261289989343e-07,0.0,0.7730778455734253,0.6135721206665039,-0.03183722123503685,0.0,0.7147735953330994,0.5627906918525696,-0.049579352140426636,0.0,0.6678406000137329,0.520336389541626,-0.06445348262786865,0.0,0.6265985369682312,0.49909961223602295,-0.079438716173172,0.0,0.7520968914031982,0.42308509349823,-0.03091576136648655,0.0,0.7208454608917236,0.3310626149177551,-0.052600543946027756,0.0,0.7024522423744202,0.2716865539550781,-0.0704767033457756,0.0,0.6893081665039062,0.22041931748390198,-0.0839414969086647,0.0,0.7943150997161865,0.4036620259284973,-0.03211728110909462,0.0,0.7871015667915344,0.2966768741607666,-0.04945196583867073,0.0,0.7840057611465454,0.22951935231685638,-0.06409694999456406,0.0,0.7812948226928711,0.17343610525131226,-0.07541906833648682,0.0,0.8347053527832031,0.4087204039096832,-0.037735018879175186,0.0,0.83828204870224,0.31280243396759033,-0.05738329887390137,0.0,0.8374231457710266,0.2535831034183502,-0.07058300822973251,0.0,0.8344816565513611,0.20254534482955933,-0.0800388976931572,0.0,0.8731792569160461,0.4312661588191986,-0.046329185366630554,0.0,0.8931492567062378,0.3601444661617279,-0.06360407918691635,0.0,0.9043500423431396,0.3151610493659973,-0.07045603543519974,0.0,0.9118526577949524,0.2733844816684723,-0.07526493072509766,0.0
Chann,0.8347573280334473,0.6329245567321777,1.2238676561082684e-07,0.0,0.779321014881134,0.5842371582984924,-0.005504946690052748,0.0,0.7439907789230347,0.5091544389724731,-0.011353284120559692,0.0,0.7278285026550293,0.4483017325401306,-0.022068919613957405,0.0,0.7329634428024292,0.39775311946868896,-0.03192337974905968,0.0,0.7687522768974304,0.417066752910614,0.008450365625321865,0.0,0.7547211647033691,0.33630266785621643,-0.023220404982566833,0.0,0.7476161122322083,0.3443484604358673,-0.04944370314478874,0.0,0.7470059394836426,0.37381410598754883,-0.06118088960647583,0.0,0.8048956394195557,0.39739593863487244,-0.0027428995817899704,0.0,0.802466869354248,0.2891993224620819,-0.015222089365124702,0.0,0.7964004278182983,0.22644852101802826,-0.027635876089334488,0.0,0.7903008460998535,0.17473790049552917,-0.035817258059978485,0.0,0.8447808027267456,0.40170809626579285,-0.01948997937142849,0.0,0.8515077233314514,0.30279427766799927,-0.03284092992544174,0.0,0.8519634008407593,0.24182631075382233,-0.04213416203856468,0.0,0.8489847183227539,0.1890934407711029,-0.047731902450323105,0.0,0.8835712671279907,0.4263094365596771,-0.037827152758836746,0.0,0.9063265323638916,0.3539428114891052,-0.04725491255521774,0.0,0.920189380645752,0.305346816778183,-0.0469854474067688,0.0,0.9307635426521301,0.2618732452392578,-0.04574026167392731,0.0
Chann,0.8421244025230408,0.6195803880691528,1.1813848743713606e-07,0.0,0.789959192276001,0.5688530802726746,-0.014515376649796963,0.0,0.7539497017860413,0.5025611519813538,-0.02845705859363079,0.0,0.7301690578460693,0.4499078392982483,-0.04610249027609825,0.0,0.7418918609619141,0.40180709958076477,-0.06281609833240509,0.0,0.7939275503158569,0.40561139583587646,0.00350745627656579,0.0,0.7796379923820496,0.3422568142414093,-0.03445721045136452,0.0,0.7600529789924622,0.3510642349720001,-0.06712543219327927,0.0,0.7514666318893433,0.3782612085342407,-0.08351342380046844,0.0,0.8270582556724548,0.3869786560535431,-0.0048687332309782505,0.0,0.8244545459747314,0.289104163646698,-0.023113936185836792,0.0,0.8151154518127441,0.228271946310997,-0.038592129945755005,0.0,0.8060359954833984,0.1776413470506668,-0.04877261444926262,0.0,0.8655309677124023,0.39292094111442566,-0.02017381601035595,0.0,0.8716905117034912,0.29458922147750854,-0.038791853934526443,0.0,0.871086061000824,0.23476359248161316,-0.04777831211686134,0.0,0.8666719794273376,0.182212695479393,-0.052303239703178406,0.0,0.903237521648407,0.41977545619010925,-0.037760891020298004,0.0,0.9288385510444641,0.34851980209350586,-0.05003001540899277,0.0,0.9417428374290466,0.3002065420150757,-0.05007542669773102,0.0,0.9502353072166443,0.2552783191204071,-0.04860362783074379,0.0
Chann,0.8416003584861755,0.6155176758766174,7.155681913673106e-08,0.0,0.7909020781517029,0.5651727914810181,-0.012991035357117653,0.0,0.753959059715271,0.5026118159294128,-0.025232508778572083,0.0,0.7311285734176636,0.4489504098892212,-0.04095914587378502,0.0,0.7396930456161499,0.4005938768386841,-0.055399615317583084,0.0,0.796991229057312,0.4074641168117523,0.004774598404765129,0.0,0.7796605825424194,0.342726469039917,-0.027992786839604378,0.0,0.758055567741394,0.3515004515647888,-0.0558810755610466,0.0,0.7473291158676147,0.380148321390152,-0.06950028985738754,0.0,0.8302655816078186,0.3884943127632141,-0.00298566953279078,0.0,0.8283349871635437,0.29219305515289307,-0.018680619075894356,0.0,0.8182328343391418,0.23268122971057892,-0.0323006846010685,0.0,0.8084657192230225,0.18155452609062195,-0.041463181376457214,0.0,0.8666934967041016,0.39342907071113586,-0.01715797744691372,0.0,0.8751174807548523,0.29590946435928345,-0.034245021641254425,0.0,0.8743951320648193,0.2359599620103836,-0.044291093945503235,0.0,0.8708265423774719,0.1845228374004364,-0.04975660890340805,0.0,0.9014458656311035,0.41880086064338684,-0.03324476256966591,0.0,0.9282447695732117,0.34984827041625977,-0.04573187232017517,0.0,0.9419323205947876,0.3020072281360626,-0.047881826758384705,0.0,0.951109766960144,0.258387953042984,-0.047879643738269806,0.0
Chann,0.8517173528671265,0.6128771901130676,1.3838409529398632e-07,0.0,0.7972618341445923,0.567202091217041,-0.01445930078625679,0.0,0.7580433487892151,0.5060033202171326,-0.028739936649799347,0.0,0.7299181222915649,0.4599348306655884,-0.04675471782684326,0.0,0.7310481071472168,0.4175286591053009,-0.06415464729070663,0.0,0.8110741376876831,0.4018891453742981,-0.00022888454259373248,0.0,0.7845261693000793,0.3480480909347534,-0.03809524327516556,0.0,0.7570699453353882,0.3573346436023712,-0.06968604028224945,0.0,0.7434431910514832,0.3860177993774414,-0.08504325896501541,0.0,0.8433230519294739,0.3801282048225403,-0.008847909048199654,0.0,0.8380514979362488,0.28334516286849976,-0.029362959787249565,0.0,0.8289718627929688,0.21855416893959045,-0.045237407088279724,0.0,0.8214827179908752,0.1632443070411682,-0.054729633033275604,0.0,0.8801774978637695,0.3853718042373657,-0.024080593138933182,0.0,0.8881667256355286,0.29532283544540405,-0.0464399978518486,0.0,0.8891745209693909,0.2362907975912094,-0.05939377844333649,0.0,0.8879826068878174,0.18715035915374756,-0.06525684893131256,0.0,0.9149418473243713,0.4136751592159271,-0.041236165910959244,0.0,0.9486261606216431,0.34796810150146484,-0.057732079178094864,0.0,0.9683541059494019,0.3008972108364105,-0.062076084315776825,0.0,0.9833542108535767,0.25855886936187744,-0.06264235824346542,0.0
Chann,0.8510000109672546,0.6140584349632263,2.167752057857797e-07,0.0,0.7986139059066772,0.567619800567627,-0.01905323751270771,0.0,0.7606099247932434,0.51114821434021,-0.036734212189912796,0.0,0.7290036082267761,0.46386563777923584,-0.05746959149837494,0.0,0.7256374359130859,0.4206922948360443,-0.07684265077114105,0.0,0.8103219270706177,0.40838614106178284,-0.003558878554031253,0.0,0.7852635979652405,0.34994611144065857,-0.04204900562763214,0.0,0.757691502571106,0.3533836007118225,-0.07289544492959976,0.0,0.7447609901428223,0.37733638286590576,-0.08747092634439468,0.0,0.8416432738304138,0.3861052691936493,-0.00942888855934143,0.0,0.8381707072257996,0.28624704480171204,-0.029662728309631348,0.0,0.8317728638648987,0.21860627830028534,-0.041867662221193314,0.0,0.8276107907295227,0.15900969505310059,-0.04817971587181091,0.0,0.8779481649398804,0.3892868459224701,-0.022440772503614426,0.0,0.887679934501648,0.3005707859992981,-0.042368967086076736,0.0,0.8911246657371521,0.2404300570487976,-0.04881860688328743,0.0,0.8925386667251587,0.1906575709581375,-0.050000179558992386,0.0,0.9121388792991638,0.41464462876319885,-0.03845599293708801,0.0,0.9452499747276306,0.3534389138221741,-0.051929134875535965,0.0,0.9654170274734497,0.3063195049762726,-0.05225931480526924,0.0,0.982440710067749,0.26427721977233887,-0.04963889718055725,0.0
Chann,0.8492429852485657,0.6119344234466553,1.8959812564389722e-07,0.0,0.7979479432106018,0.5657217502593994,-0.019365645945072174,0.0,0.7564132213592529,0.5079193711280823,-0.037806976586580276,0.0,0.7222346067428589,0.45911288261413574,-0.05889871343970299,0.0,0.7273056507110596,0.4129128158092499,-0.07830503582954407,0.0,0.8108363151550293,0.4042251706123352,-0.006942387204617262,0.0,0.7852357625961304,0.34556257724761963,-0.04549108445644379,0.0,0.7551752328872681,0.3535521626472473,-0.07613947242498398,0.0,0.7403404116630554,0.38109254837036133,-0.0908212661743164,0.0,0.8413811922073364,0.3830762207508087,-0.012593572959303856,0.0,0.8370660543441772,0.28310149908065796,-0.033104874193668365,0.0,0.8292154669761658,0.21529510617256165,-0.04536483809351921,0.0,0.8235515356063843,0.15585029125213623,-0.0519326813519001,0.0,0.8771545886993408,0.3874521553516388,-0.025047432631254196,0.0,0.8863994479179382,0.2972245216369629,-0.045312583446502686,0.0,0.8883175849914551,0.2374383956193924,-0.05180560424923897,0.0,0.8880351185798645,0.18814493715763092,-0.05311479791998863,0.0,0.9111409187316895,0.41442444920539856,-0.04034293442964554,0.0,0.9443634152412415,0.35239315032958984,-0.05499950796365738,0.0,0.963503360748291,0.3042798936367035,-0.05604247376322746,0.0,0.978945791721344,0.261120080947876,-0.05370527133345604,0.0
Chann,0.846218466758728,0.6109285354614258,1.6778739109213348e-07,0.0,0.7952694296836853,0.5657247304916382,-0.019018910825252533,0.0,0.7568968534469604,0.5093616843223572,-0.03670424222946167,0.0,0.7259026169776917,0.4624751806259155,-0.0570361465215683,0.0,0.7246348857879639,0.4183327555656433,-0.07604078948497772,0.0,0.8062084317207336,0.4027165174484253,-0.005130757577717304,0.0,0.781658411026001,0.346652090549469,-0.04370991885662079,0.0,0.7549693584442139,0.35288089513778687,-0.0754445493221283,0.0,0.7424421906471252,0.3780421316623688,-0.09106919914484024,0.0,0.8378067016601562,0.3812901973724365,-0.011304306797683239,0.0,0.8331332802772522,0.28334861993789673,-0.03212512657046318,0.0,0.825625479221344,0.2170029878616333,-0.04643138498067856,0.0,0.8203715085983276,0.15965408086776733,-0.0548950731754303,0.0,0.8741171956062317,0.3859441578388214,-0.024343285709619522,0.0,0.8828235268592834,0.29596996307373047,-0.04503307864069939,0.0,0.8856635093688965,0.23721930384635925,-0.05400828272104263,0.0,0.8866527080535889,0.18792550265789032,-0.05745374411344528,0.0,0.9083502292633057,0.41309258341789246,-0.040097426623106,0.0,0.9408696889877319,0.3503076732158661,-0.05445282161235809,0.0,0.9603805541992188,0.30393218994140625,-0.05634830519556999,0.0,0.9764230251312256,0.26228219270706177,-0.055251333862543106,0.0
Chann,0.8465709686279297,0.6106597185134888,1.7036023791661137e-07,0.0,0.7948557138442993,0.5650656819343567,-0.016973236575722694,0.0,0.7544264793395996,0.5076085329055786,-0.0332077257335186,0.0,0.7225317358970642,0.4596216380596161,-0.05256425589323044,0.0,0.7251487374305725,0.4176795780658722,-0.07027731090784073,0.0,0.8078779578208923,0.4044145941734314,-0.0021539798472076654,0.0,0.7833616137504578,0.3455664813518524,-0.038245152682065964,0.0,0.7547050714492798,0.3524113595485687,-0.06697387248277664,0.0,0.7406802773475647,0.379368394613266,-0.08052005618810654,0.0,0.8375632166862488,0.38349077105522156,-0.008414501324295998,0.0,0.832563579082489,0.28455203771591187,-0.0274293702095747,0.0,0.8246138691902161,0.21706625819206238,-0.03855083882808685,0.0,0.8192371726036072,0.15708112716674805,-0.04438743367791176,0.0,0.8727927207946777,0.38759422302246094,-0.021543586626648903,0.0,0.8807608485221863,0.2969837188720703,-0.04099782556295395,0.0,0.8830350041389465,0.23715746402740479,-0.04782995209097862,0.0,0.8839511871337891,0.18756930530071259,-0.04942624643445015,0.0,0.9067180156707764,0.4134121537208557,-0.03736855462193489,0.0,0.9401085376739502,0.3516421318054199,-0.05177903547883034,0.0,0.9598090648651123,0.30360129475593567,-0.053550198674201965,0.0,0.9762571454048157,0.2603234648704529,-0.051954224705696106,0.0
Chann,0.8476907014846802,0.6175500750541687,1.5207746173473424e-07,0.0,0.7971581220626831,0.5736801028251648,-0.015568624250590801,0.0,0.7596922516822815,0.5124222040176392,-0.029248831793665886,0.0,0.7278957366943359,0.46353593468666077,-0.04598233476281166,0.0,0.7195242047309875,0.4189187288284302,-0.06130741909146309,0.0,0.8042633533477783,0.4085794985294342,7.794881821610034e-05,0.0,0.779572606086731,0.3491072654724121,-0.03548573702573776,0.0,0.75723797082901,0.3518970310688019,-0.0645628347992897,0.0,0.7488155961036682,0.37543216347694397,-0.07850458472967148,0.0,0.8366194367408752,0.3855748474597931,-0.007020928896963596,0.0,0.8300862312316895,0.2875939905643463,-0.02601248398423195,0.0,0.8241465091705322,0.2209729701280594,-0.039828822016716,0.0,0.8206055760383606,0.16395190358161926,-0.047938022762537,0.0,0.8738250136375427,0.389231413602829,-0.020653458312153816,0.0,0.8802739381790161,0.2991914749145508,-0.04040112346410751,0.0,0.8831679224967957,0.2397916316986084,-0.05004606023430824,0.0,0.8841626644134521,0.19033293426036835,-0.053958721458911896,0.0,0.9095950126647949,0.4158432185649872,-0.03659866005182266,0.0,0.940551221370697,0.3532908260822296,-0.05062196031212807,0.0,0.9591631889343262,0.3068269193172455,-0.053060706704854965,0.0,0.9741804003715515,0.2657197117805481,-0.05238362401723862,0.0
Chann,0.8480378985404968,0.6204590201377869,4.1706459796841955e-07,0.0,0.7902806401252747,0.576874852180481,-0.023394018411636353,0.0,0.7424144744873047,0.511543869972229,-0.03738757222890854,0.0,0.7018392086029053,0.46096229553222656,-0.05089641734957695,0.0,0.667373538017273,0.4268002510070801,-0.0647580549120903,0.0,0.8032193183898926,0.40088948607444763,-0.01615201309323311,0.0,0.7882424592971802,0.32132095098495483,-0.03557632490992546,0.0,0.7781732082366943,0.2719046473503113,-0.053536657243967056,0.0,0.7712212800979614,0.22971537709236145,-0.06684426218271255,0.0,0.8448328971862793,0.38744229078292847,-0.021098749712109566,0.0,0.848143458366394,0.28674471378326416,-0.0350240096449852,0.0,0.8501843214035034,0.22252437472343445,-0.04849215969443321,0.0,0.8525521755218506,0.1687067151069641,-0.05902077257633209,0.0,0.8843516111373901,0.3964303433895111,-0.030473783612251282,0.0,0.8971654176712036,0.30108174681663513,-0.047325797379016876,0.0,0.9025617837905884,0.24381154775619507,-0.05973435565829277,0.0,0.9056839942932129,0.1945621222257614,-0.06871002167463303,0.0,0.920872688293457,0.42431363463401794,-0.042357515543699265,0.0,0.954131543636322,0.36287444829940796,-0.05747541785240173,0.0,0.9741005897521973,0.32137957215309143,-0.06393338739871979,0.0,0.9901136159896851,0.28459998965263367,-0.06838309019804001,0.0
Chann,0.8405637741088867,0.6446490287780762,4.66692341660746e-07,0.0,0.7835280895233154,0.5957809090614319,-0.024418581277132034,0.0,0.7369049191474915,0.5213266611099243,-0.03679139167070389,0.0,0.7009579539299011,0.46321460604667664,-0.04768730327486992,0.0,0.6684238910675049,0.4269045889377594,-0.05864658206701279,0.0,0.8126493096351624,0.40494656562805176,-0.019559893757104874,0.0,0.8143250346183777,0.30947643518447876,-0.037808213382959366,0.0,0.8172293901443481,0.24859648942947388,-0.05431004613637924,0.0,0.8213114142417908,0.19893763959407806,-0.06682734191417694,0.0,0.8554264307022095,0.40532979369163513,-0.023144381120800972,0.0,0.8709847927093506,0.30322688817977905,-0.03617851436138153,0.0,0.8824500441551208,0.23907025158405304,-0.04864970222115517,0.0,0.8932938575744629,0.18841473758220673,-0.05846685171127319,0.0,0.8921904563903809,0.42652902007102966,-0.030784009024500847,0.0,0.9138537049293518,0.3381911814212799,-0.046277325600385666,0.0,0.924071192741394,0.28492966294288635,-0.056579332798719406,0.0,0.9319038987159729,0.2408357709646225,-0.06451139599084854,0.0,0.9233719706535339,0.4652290344238281,-0.041053857654333115,0.0,0.9542179703712463,0.41407638788223267,-0.05638496205210686,0.0,0.9724783897399902,0.3800334334373474,-0.06194375455379486,0.0,0.9884052276611328,0.3491173982620239,-0.06560391932725906,0.0
Chann,0.8417540788650513,0.6559316515922546,4.756678322337393e-07,0.0,0.788896381855011,0.609264612197876,-0.026174316182732582,0.0,0.7502788305282593,0.5389323234558105,-0.03970640152692795,0.0,0.7191882133483887,0.4857250452041626,-0.05139422416687012,0.0,0.6865376830101013,0.455526202917099,-0.06287232786417007,0.0,0.8148675560951233,0.4097910523414612,-0.01822514645755291,0.0,0.8180718421936035,0.3113340139389038,-0.03615853935480118,0.0,0.823317289352417,0.2508598864078522,-0.05285409465432167,0.0,0.8285506367683411,0.20177797973155975,-0.06492127478122711,0.0,0.8533847332000732,0.41073647141456604,-0.01873999834060669,0.0,0.8672157526016235,0.3108050227165222,-0.02774868905544281,0.0,0.8760662078857422,0.2514612674713135,-0.0371270515024662,0.0,0.8815189599990845,0.2054266482591629,-0.044951386749744415,0.0,0.8880495429039001,0.4316861033439636,-0.02371959388256073,0.0,0.902874767780304,0.3426765203475952,-0.03173660859465599,0.0,0.9082720875740051,0.2909170985221863,-0.037823956459760666,0.0,0.9105973243713379,0.24933366477489471,-0.043841652572155,0.0,0.9184976816177368,0.4693201184272766,-0.032305434346199036,0.0,0.9434054493904114,0.417133092880249,-0.03918149694800377,0.0,0.9574424624443054,0.3853817582130432,-0.04056400805711746,0.0,0.9697490930557251,0.35839080810546875,-0.042067911475896835,0.0
Chann,0.8377077579498291,0.675651490688324,5.152876951797225e-07,0.0,0.8023090362548828,0.6354261636734009,-0.04440179839730263,0.0,0.7902573943138123,0.5795040130615234,-0.06639006733894348,0.0,0.7910016775131226,0.535322904586792,-0.08284036070108414,0.0,0.772316575050354,0.503027081489563,-0.09721120446920395,0.0,0.8259899020195007,0.4306328594684601,-0.03665374964475632,0.0,0.8340962529182434,0.33315229415893555,-0.05859600752592087,0.0,0.8425009250640869,0.2725001275539398,-0.07783401012420654,0.0,0.8508296012878418,0.22115974128246307,-0.09012912958860397,0.0,0.8596078157424927,0.4305482506752014,-0.027404028922319412,0.0,0.8717949986457825,0.3295706510543823,-0.03767363354563713,0.0,0.879155158996582,0.2684308886528015,-0.04690269008278847,0.0,0.8839768171310425,0.2203560471534729,-0.053657930344343185,0.0,0.8884797692298889,0.4529411196708679,-0.023440727964043617,0.0,0.9080837368965149,0.3799423277378082,-0.031072324141860008,0.0,0.9143269062042236,0.3493138551712036,-0.033701300621032715,0.0,0.916375458240509,0.32359716296195984,-0.03496435657143593,0.0,0.9136353135108948,0.4898785948753357,-0.02516554854810238,0.0,0.9322282075881958,0.4366178512573242,-0.02995438501238823,0.0,0.9390771389007568,0.40524163842201233,-0.028948461636900902,0.0,0.9438838362693787,0.3763662874698639,-0.02715449593961239,0.0
Chann,0.835989773273468,0.6781740188598633,6.588606424884347e-07,0.0,0.8006021976470947,0.6470887660980225,-0.05873499810695648,0.0,0.7863863706588745,0.6037464737892151,-0.08926885575056076,0.0,0.7961081266403198,0.5625059604644775,-0.11127635091543198,0.0,0.7944358587265015,0.5169041752815247,-0.12990455329418182,0.0,0.8267551064491272,0.4354337155818939,-0.05619421228766441,0.0,0.836930513381958,0.334184467792511,-0.08124962449073792,0.0,0.8443713784217834,0.271070271730423,-0.10131403058767319,0.0,0.8522704839706421,0.21771001815795898,-0.11421320587396622,0.0,0.8594121932983398,0.43544813990592957,-0.04092508181929588,0.0,0.8747900128364563,0.3329697251319885,-0.053535331040620804,0.0,0.8801228404045105,0.27035149931907654,-0.06152937933802605,0.0,0.883450984954834,0.2222539484500885,-0.06773098558187485,0.0,0.8872260451316833,0.45645812153816223,-0.03181735426187515,0.0,0.9046217799186707,0.3715918958187103,-0.03931118920445442,0.0,0.9066582322120667,0.3288871645927429,-0.04049481824040413,0.0,0.9071240425109863,0.29215794801712036,-0.042707864195108414,0.0,0.9095875024795532,0.49289751052856445,-0.02987830527126789,0.0,0.9289618730545044,0.4390723407268524,-0.03555355593562126,0.0,0.9357489347457886,0.40617626905441284,-0.035848792642354965,0.0,0.9428381323814392,0.3744957745075226,-0.035851262509822845,0.0
Chann,0.8394944667816162,0.6795283555984497,6.760508881598071e-07,0.0,0.8020689487457275,0.6488602161407471,-0.06052086502313614,0.0,0.7846331596374512,0.6082099676132202,-0.09289361536502838,0.0,0.7951816916465759,0.5671706795692444,-0.11687624454498291,0.0,0.8034032583236694,0.5208890438079834,-0.1369517594575882,0.0,0.8306920528411865,0.4353218078613281,-0.054253075271844864,0.0,0.8393780589103699,0.3351220488548279,-0.07868552207946777,0.0,0.8458616137504578,0.27196407318115234,-0.09917032718658447,0.0,0.8533952236175537,0.21763485670089722,-0.1126178428530693,0.0,0.8634220361709595,0.4347574710845947,-0.03833085671067238,0.0,0.877894937992096,0.3339601457118988,-0.04976745322346687,0.0,0.8837463855743408,0.2707635164260864,-0.05742713436484337,0.0,0.8878217339515686,0.22330431640148163,-0.06356601417064667,0.0,0.8913017511367798,0.45541438460350037,-0.029017610475420952,0.0,0.9078457951545715,0.37676802277565,-0.03549612686038017,0.0,0.909752368927002,0.3420949876308441,-0.03500504046678543,0.0,0.910090446472168,0.3128085136413574,-0.03565846011042595,0.0,0.9144620895385742,0.49025437235832214,-0.027279376983642578,0.0,0.932661235332489,0.4380488097667694,-0.031627025455236435,0.0,0.9390590786933899,0.4073810577392578,-0.030601104721426964,0.0,0.9453557729721069,0.37845370173454285,-0.029432352632284164,0.0
